dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,ebit,ch_fcf,misstate
0.370586741,0.213439802,0.107219964,0.268206186,0.795429538,0.698117531,0.293113472,-0.047871371,1.0,0.159179714,1.28962765,0.187752644,0.167297914,-0.158988443,1
-0.014080966,0.144581343,-0.051294946,0.087503143,0.830845771,0.027183343,0.582911036,-0.087488788,1.0,0.520670048,0.983967611,-0.740547264,0.060696517,-0.22102087,1
-0.022779441,-0.056227515,0.006208225,0.0,0.765738471,1.310904862,0.288953832,-0.033765666,1.0,0.588963122,0.5507209,-0.038860044,0.010001924,0.019930458,1
0.079330371,0.086268874,0.05908112,0.045885825,0.65607708,0.083034016,0.110385635,0.028221346,1.0,1.027775973,1.04165292,0.367106992,0.146138183,-0.054001772,1
0.138952501,0.201152397,0.067297038,0.004506168,0.768853508,-0.180620223,-0.295741449,0.124695791,1.0,0.096664155,1.127551473,-0.582983865,0.093752221,-0.086799143,1
0.185471147,0.201357018,0.198525398,0.114920601,0.719995662,0.892963971,0.700775064,-0.092285298,1.0,0.311561181,0.931134896,0.274410577,0.033119764,-0.257641476,1
-0.018966909,-0.001153004,0.02248357,-0.017006803,0.548697235,-0.11489573,-0.002167461,0.0219644,1.0,0.063555927,0.90798962,0.78457252,0.352770509,-0.002940159,1
0.229018882,0.071460475,0.14390569,0.106038918,0.964464174,1.087255598,0.528676498,0.024547161,1.0,0.721935148,0.95081501,0.03029265,0.045283265,-0.045990877,1
-0.014076971,-0.030583428,-0.002758622,0.001133525,0.614209581,0.077868752,-0.027171624,0.003599361,1.0,1.546863565,1.006213515,0.138808349,0.047170118,0.034987434,1
0.025151102,0.023827688,0.022450997,0.05198155,0.743622789,0.077736353,-0.049752256,0.041622798,1.0,0.606029901,1.275957868,-0.049414821,0.062927584,0.018373918,1
0.006801576,0.033456051,0.014114883,0.0,0.033321288,0.177619071,-0.024489243,-0.151996558,1.0,0.511985777,0.965401612,0.690114519,0.29376067,-0.035267145,1
-0.04410362,0.43381847,-0.007234341,0.021966393,0.41375533,2.632971062,0.637833305,-0.056377385,1.0,0.985254586,0.40235964,-0.265990354,-0.187760562,-0.587915399,1
0.009123982,-0.009439096,0.075053675,0.067424179,0.467089148,0.422746932,-0.214950708,0.000194418,1.0,0.08653602,1.054756815,-0.253035622,0.092047659,0.0247774,1
0.143905266,0.413624217,0.194084697,0.0,0.376331151,0.030518576,-0.658711544,-0.110781562,1.0,0.021585066,1.176246102,0.167655955,0.266739588,-0.393072668,1
0.060197726,0.036674307,0.043620199,0.079553611,0.761745851,0.199774327,-0.031298066,-0.006188277,1.0,0.295129655,1.094518637,0.318082023,0.03943093,-0.04098076,1
0.114910004,0.096750778,0.103099125,0.020644431,0.928069151,-0.189089168,-0.212512899,0.027086933,1.0,0.29232224,1.178389325,-0.387571545,0.079873847,-0.068478488,1
0.249205328,0.51632176,0.169559283,0.127072187,0.80028033,0.593687802,-0.045971296,0.142934923,1.0,0.650377269,1.533813829,-0.677313744,0.067361012,-0.390931484,1
-0.032958902,-0.030537432,0.0,-0.046344252,0.524401914,0.030702853,-0.165818399,-0.043948915,1.0,1.428953156,1.01224623,0.274641148,-0.003075871,-0.028452277,1
0.024134371,-0.091280151,0.002016948,0.103633956,0.963102702,0.155847994,0.482032422,0.017140424,1.0,1.420355419,0.586517197,0.226776731,0.064584055,0.109557413,1
0.006058704,0.432318598,0.036720085,0.003789195,0.834823634,0.023576756,-0.046025857,-0.025687429,1.0,0.352093193,0.931211054,0.067421698,0.059838455,-0.431334654,1
0.03146032,-0.112677887,0.050212118,0.077847813,0.456995423,0.208549,0.290451738,-0.002119272,1.0,2.091297897,0.999643506,-0.010725808,0.024990288,0.111721731,1
-0.06802021,0.030251996,-0.017870509,0.000499002,0.562141491,0.102874993,-0.082821302,0.030056548,1.0,0.11265163,0.940378636,-0.24032946,0.215767025,0.017808134,1
-0.026340428,0.190375133,0.0162287,0.0,0.58718261,0.478013564,0.116525095,-0.047735846,1.0,0.050479197,1.083099349,0.170898529,0.192448234,-0.131702141,1
-0.062265208,0.210592462,0.04636422,0.031938582,0.100211329,0.084219888,-0.023506388,-0.0033585050000000003,1.0,0.324376169,0.907968674,-0.282072502,-0.220210738,-0.569238966,1
0.10781495,0.249471332,0.106040492,0.0,0.581097231,0.4297769,-0.235113519,-0.01582778,1.0,0.611162773,0.824927638,0.142612017,0.098039085,-0.240885894,1
0.036154051,0.129953513,0.0,0.169064366,0.712240795,0.22595758,0.006231074,-0.005938782,1.0,0.163752159,0.982720524,0.331965103,0.238709209,-0.094775658,1
-0.067444089,0.369590698,0.040237162,0.0,0.756171634,4.330315811,-1.419338421,-0.385279467,1.0,3.124146904,0.403786033,-0.930476199,-0.66582188,-1.150343937,1
-0.024349718,0.052566388,-0.000120842,0.000422948,0.670247934,0.01152506,0.054092412,0.025647062,1.0,0.04437395,1.189967174,0.78457252,0.372668241,-0.014078125,1
0.25102571,0.22208257,0.005335101,0.268206186,0.749049893,0.643370631,0.12752904,-0.005093892,1.0,0.696019916,0.931478494,0.11040534,0.074540612,-0.212862602,1
0.210525382,0.320115104,0.034197557,0.036766454,0.95941683,0.445805368,9.616906298799961,-0.072949879,1.0,0.438962528,0.652853067,0.03670343,0.045414715,-0.355295512,1
0.00106991,0.055522707,-0.056160899,0.00527447,0.406614987,0.424679706,-2.541268016,-0.003157512,1.0,0.415964323,1.013714604,0.133788114,0.079235142,-0.05143077,1
-0.104623668,0.032786382,-0.005507048,0.004514141,0.113318137,0.244970049,-0.294217971,-0.041928719,1.0,1.048874042,1.015970767,0.023914418,0.05172678,-0.055561811,1
-0.024716701,-0.037509176,-0.054413829,0.013318223,0.807593036,-0.088275946,-0.030636632,-0.073266213,1.0,1.929180894,0.9784088,0.167379982,0.022673588,-0.033711137,1
-0.031956278,0.347741032,0.009288147,-0.028479845,0.43021362,0.036359299,-0.479318136,0.10110888,1.0,0.250390795,1.108425143,-0.331641506,-0.190620725,-0.479776172,1
0.02211126,0.039875992,0.03131701,0.025538416,0.817086321,0.022990628,-0.00542344,-0.016211294,1.0,0.200672416,1.07955722,0.296911157,0.100443749,-0.037483129,1
0.037681438,0.063549578,0.02010941,0.0,0.898098994,0.308221927,0.200286686,-0.022067505,1.0,0.496423445,0.72124952,0.089353908,0.10200177,-0.042342785,1
0.025314457,0.051131565,0.013425895,0.02101228,0.434605624,0.153462721,0.055786883,0.011188368,1.0,0.22031047,0.956599169,0.23767757,0.11606923,-0.027535206,1
-0.207901373,1.106752592,0.156906697,0.0,0.294384572,0.084219888,-0.023506388,-0.764383611,1.0,0.077936389,0.965401612,-1.224049915,-1.068633012,-1.499947705,1
0.032152085,0.640678067,0.083491378,0.006383238,0.254861196,2.491795577,0.828739782,0.1830084,1.0,0.383055529,1.171371249,0.294992652,0.310055172,-0.4213312,1
0.068003809,0.028845692,0.027351702,0.038747595,0.87821642,0.126283916,0.045468721,-0.034599693,1.0,2.171336689,0.776959291,0.231633198,0.052940616,-0.048267557,1
-0.063523201,-0.084820206,-0.036454716,0.0,0.686150673,-0.025633731,-0.108534805,0.019702022,1.0,0.858549745,1.180456057,-0.120118998,-0.064136043,0.109881039,1
0.051583964,0.061115784,0.028595458,0.025231287,0.580079681,0.065188042,0.00082429,0.00962825,1.0,0.626989472,1.110616151,0.171314741,0.082868526,-0.046537707,1
0.036363399,0.116332804,0.007537073,0.041042482,0.734860205,0.16160095,0.239343584,0.083597781,1.0,0.384392656,1.083423411,0.043695731,0.103443137,-0.050770297,1
-0.044590245,0.085589017,-0.002767456,0.0,0.044644943,2.873620863,-0.556606099,0.393408909,1.0,1.012270928,0.498705073,-0.240281098,-0.180961196,-0.305943811,1
0.013506281,0.074139373,0.065198152,0.0,0.309213912,2.267303838,-0.538930775,-0.280827927,1.0,1.318789354,0.649543266,-1.608379741,-0.942220038,-0.472604393,1
-0.050944207,0.01027068,0.002905252,0.003682714,0.566299337,0.339476918,-0.060965658,0.00405315,1.0,0.360578507,0.866196333,-0.006662345,0.097126188,-0.004910285,1
0.047083231,0.211291592,0.178449216,0.099999472,0.87709477,0.746627756,-0.17827196,-0.611041868,1.0,0.109918448,1.525920839,-0.626329162,-0.350095798,-0.784934211,1
-0.000180558,0.374166174,0.008606594,0.014484758,0.097231786,0.805087712,0.164387429,0.047974368,1.0,0.499536425,0.828954905,-0.057754158,0.094671776,-0.324683271,1
-0.01476062,0.285387079,0.036438355,0.092567137,0.888558641,0.040413078,0.10065554,-0.046071568,1.0,0.609737107,1.244967919,0.149346108,0.041506399,-0.297175949,1
0.115952312,0.074800314,0.048268671,0.015394373,0.738074026,0.192009401,-0.256872811,0.078455453,1.0,0.400606178,0.86943382,-0.111909776,0.059265409,0.010255749,1
0.111681208,0.291947446,0.05706224,0.013729616,0.132403044,1.194197643,0.550581088,0.499355515,1.0,0.239223804,1.455034364,-0.388610074,-0.0563886,-0.189850172,1
-0.030012976,-0.3898678,0.151158261,0.015405425,0.302824433,1.21013642,-0.136548895,0.047267402,1.0,0.099151015,0.882550765,0.118018059,0.134249505,0.481243234,1
0.0866388,0.283651457,0.001169215,0.0,0.013717141900000002,-1.833333333,0.237837838,0.013774661,1.0,1.11208057,0.850565518,-0.259874935,-0.012245961,-0.398468329,1
0.009235329,0.043435246,-0.010974308,-0.005502408,0.893916916,-0.000313102,-0.060132141,-0.117458781,1.0,0.468281639,0.830476702,0.146618985,-0.015483587,-0.152938613,1
-0.044845573,-0.009086458,-0.012955727,-0.029191827,0.681376212,-0.238220668,-0.226991072,-0.013641358,1.0,1.388142137,1.005473447,0.286648759,0.029039852,-0.004150631,1
0.081581731,0.072251905,-0.000759404,-0.002278213,0.650234869,0.078422669,2.731876188,-0.006370594,1.0,0.597991346,1.020677969,0.075913828,0.099886615,-0.073391012,1
0.035023189,-0.001279386,0.017431633,0.003838158,0.781755915,-0.059662237,-0.342307748,0.017082696,1.0,0.908715407,0.899155489,0.259028643,0.096824409,0.015192708,1
-0.009232642,-0.036045778,-0.118979278,-0.013649704,0.666880113,-0.311023584,-2.286722902,-0.004021991,1.0,0.691315077,1.011120296,0.042545908,0.033437115,0.033763817,1
-0.00126021,0.029057593,0.036997208,0.0,0.590006713,0.175354381,0.058306513,0.093181805,1.0,0.152436811,1.01567457,-0.018624724,0.03648495,0.061639699,1
-0.123777678,-0.068056648,-0.038468023,-0.082696415,0.385098695,0.12321103,0.082386568,0.032715782,1.0,0.335960012,1.001664959,0.486085643,0.21276022,0.105288299,1
0.015376645,0.054211999,0.01189514,0.002776914,0.562841973,-0.037915613,-0.201612714,-0.003870968,1.0,0.420862836,1.113807441,0.451100393,0.146840676,-0.053548855,1
0.02911148,0.138923453,0.154297855,0.002447522,0.911759954,0.371141104,0.301901572,0.196772761,1.0,0.161454487,1.113591545,-0.138166743,0.055879775,0.007062019,1
-0.025439054,-0.269634208,0.013151099,0.0,0.68457253,1.23108846,0.058902501,0.070459436,1.0,0.086758446,1.033636827,-0.28500326,-0.121058314,0.241535978,1
0.037512812,0.064229587,0.0,0.038606081,0.552833686,0.066846825,0.045349089,-0.009831618,1.0,1.57540745,0.950168131,0.282574153,0.070842161,-0.056371712,1
0.095705294,0.554856226,0.043841787,0.042638529,0.879934639,0.377941106,0.068599249,-0.083199324,1.0,0.289749391,0.569716471,-0.065147891,-0.048097189,-0.640842898,1
-0.065709821,0.29968113,0.098237895,0.000412353,0.770239968,-0.167872413,-1.637136792,-0.025054145,1.0,0.289656772,1.268899252,-0.251045885,0.007195689,-0.322296336,1
-0.008179914,-0.290184893,-0.022877011,-0.000478483,0.600806492,-0.411438819,-0.421903396,-0.06825349,0.0,-0.714410639,1.283551863,-0.145069912,-0.011741241,0.213323467,1
0.026688741,0.02953693,0.018422645,0.002537747,0.128873806,0.180178495,-0.088686702,0.013715559,1.0,0.443468295,0.734669562,0.113963433,0.123711108,-0.018425888,1
-0.040296681,0.08304022,-0.013916501,-0.000688179,0.527356676,0.084663121,0.170223005,0.026739686,1.0,0.343048335,0.975358527,0.171296653,0.120892651,-0.05719529,1
-0.128119522,0.104585813,0.04923042,0.0,0.764523759,0.167136034,-0.074383053,-0.026253472,1.0,0.153166702,0.932404106,0.217902494,0.146128244,-0.085990231,1
0.05794873,0.022631718,0.088989261,0.003603777,0.29005858,-0.080058461,-0.284524958,-0.020109583,1.0,0.034430659,1.019390368,0.025801172,0.125129221,-0.042140163,1
0.062618747,-0.042712176,0.01072873,0.057529236,0.531501052,0.022467117,0.347056403,-0.032796221,1.0,0.411842331,1.011662382,0.146600631,0.070995934,0.020872219,1
0.152969584,0.083801106,0.264882898,0.074813112,0.787877488,0.91511574,-0.313374258,-0.277231421,1.0,0.095163991,1.091688579,0.216920828,0.005639836,-0.252845836,1
0.036733805,-0.009440202,-0.032535421,0.03418684,0.693225981,0.058720256,0.037412294,0.001353934,1.0,0.25447426,0.931055699,0.072208648,0.078341505,0.01140383,1
0.267152711,0.012152819,0.116777867,0.21630581,0.665951656,1.543060407,-0.154893863,-0.021397981,1.0,0.356427542,0.938698112,0.122158946,0.068583146,-0.007669255,1
0.197127803,0.619152133,0.173482086,0.081295372,0.524220078,1.848587287,-0.192269587,0.086520383,1.0,0.725618868,0.540912094,-0.037776149,0.052275456,-0.559358399,1
0.000187349,-0.096088429,0.03833688,0.097747802,0.554326264,-0.2751149,-0.540578279,-0.046449223,1.0,0.674317656,0.780549794,0.143244238,-0.040609215,0.049513563,1
-0.036745687,0.103437242,-0.005146529,-0.000959974,0.232682225,0.49267013,0.098495005,0.273940007,1.0,0.115634206,1.275138899,-0.306221872,0.133554494,0.131703155,1
-0.028578502,-0.011783791,0.00957109,-0.046925545,0.48952034,-0.085841637,-0.119554778,-0.014754762,1.0,1.56498741,0.922440197,0.02996287,0.027476101,-0.007073924,1
-0.00246629,-0.143993548,0.004192459,0.003660971,0.556350202,-0.050995803,0.083901508,-0.011579286,1.0,0.98740669,1.032728162,-0.344506478,-0.065698292,0.145330426,1
0.014026759,-0.009751708,0.024534144,0.001526041,0.335624387,0.119211181,0.162802727,0.027886174,1.0,0.551552643,0.916493701,0.226245992,0.082264646,0.037821246,1
-0.031812117,0.187581407,0.009912817,0.0,0.479311095,0.524635056,0.245448457,0.511862635,1.0,0.3584378,1.180974376,0.584984463,0.42415850939999933,-0.150031093,1
0.017218933,0.45946162,0.026642639,0.020523854,0.499065598,1.540391216,0.985042441,0.372413937,1.0,0.80254684,1.058673575,-0.116462646,-0.04498701,-0.379319008,1
-0.013178315,0.0027991,0.076358297,0.0,0.808022627,0.247339587,-0.226022146,0.000217075,1.0,0.169904019,0.908733685,0.154565148,0.083028892,0.003685832,1
0.256108844,0.432782747,0.193542336,0.14772847,0.569190504,1.083193018,0.456103571,0.008736984,1.0,0.279915669,0.893888376,-0.012944442,0.074927725,-0.398337241,1
0.198593502,1.167739699,0.215813901,0.032558864,0.472469298,4.690250898,-0.006977356,0.296868737,1.0,0.038681732,1.26169722,0.162126649,0.236186217,-0.901927213,1
-0.036355049,-0.037896974,-0.003804145,-0.016530637,0.685786463,-0.129224137,-0.081494617,0.008494074,1.0,0.276252778,1.045282751,0.064158408,0.036649633,0.046281997,1
0.017885205,0.126244107,0.069520317,0.001870837,0.351263733,0.598542564,-1.372244028,-0.042720607,1.0,0.330707619,0.630928106,0.068259591,0.008524945,-0.161191349,1
-0.047050012,0.062995934,0.019261951,-0.000233887,0.750535347,-0.315970222,0.03583125,0.104650187,1.0,-0.055161248,1.084862279,-0.321192427,0.0950315,-0.023935384,1
-0.027760449,-0.191827823,-0.075951341,-0.003431067,0.186181697,-0.241343535,0.728130147,-0.135293122,1.0,0.720217506,1.381538006,0.371699053,-0.003986049,0.063474735,1
0.067848098,0.088667331,0.019735245,0.034122565,0.809325136,0.196274237,0.007058329,-0.044679013,1.0,0.205480644,1.007715839,-0.070448216,0.130000175,-0.121934892,1
1.91e-05,-0.091437937,-0.036575894,-0.004886645,0.885394488,0.047772316,0.215086679,-0.175951512,1.0,1.153088568,0.794225949,-0.009584632,-0.117676841,0.012286596,1
0.000307024,-0.00212724,-0.016052984,-0.000526327,0.797644397,-0.020683824,0.206980133,0.002811291,1.0,0.306841816,0.698949916,0.285467128,0.102519741,-0.008355446,1
0.07590749,0.644344035,0.022367229,0.085734962,0.31325665,1.28400971,0.854887516,0.052561112,1.0,0.185877906,0.894843204,0.064736479,0.073401813,-0.589605746,1
0.022639516,0.160797891,0.063332191,0.0,0.717537549,0.687917199,0.707090713,0.002910546,1.0,0.252919245,0.54032859,0.209169156,0.178744182,-0.11699706,1
-0.062259037,0.48761722,0.19007694,0.0,0.416817114,0.220617793,-0.027902117,0.028333165,1.0,0.015792365,2.54277848,-0.284682649,0.059778717,-0.469922723,1
-0.050479304,0.010555809,0.044047697,-0.002361067,0.247890663,0.487910751,-0.056153986,0.011242416,1.0,0.252348733,1.58206678,0.035938916,0.067178021,0.005396724,1
0.182466365,0.357120714,0.242668485,0.053940108,0.876803507,6.567314073399985,-0.776862719,0.362007876,1.0,0.15827027,0.552662843,-0.230410522,-0.124631327,-0.647343295,1
0.066717876,0.265658006,0.096062465,0.0,0.689793933,0.282414226,1.078167659,0.141367565,1.0,0.276821366,1.0709507,0.187376524,0.232614012,-0.114399768,1
0.015695426,0.034273686,-0.004164093,0.048825131,0.822245496,-0.147869205,0.418930745,-0.039850784,1.0,0.932562307,1.134903587,0.033556766,0.046585672,-0.074175761,1
-0.049534447,0.015528821,0.00319711,-0.014760684,0.9661832814999999,-0.029617943,-0.115035001,-0.029626458,1.0,0.606805724,0.993962132,0.102075877,0.081869312,-0.037638706,1
-0.017323053,-0.109086181,0.039338875,0.019320731,0.902676623,0.017609124,-0.051904637,0.015625461,1.0,0.198869212,1.020500839,0.15729761,0.210396235,0.12692934,1
-0.027976021,-0.12046817,-0.022552098,-0.000570939,0.641715013,-0.326403941,-0.497104636,-0.026205123,1.0,0.630190797,0.874397171,-0.072024904,0.021932928,0.094490437,1
-0.003126608,0.193411996,0.050862703,0.00576258,0.675768946,0.122128702,-1.215006314,-0.022107719,1.0,0.263005481,1.127611497,0.120404375,0.15166725,-0.166095059,1
0.027742112,0.257593298,0.082636974,0.000898076,0.299633525,0.428025448,-0.179019048,0.140506958,1.0,0.117890338,1.422869665,-0.451262747,0.147605959,-0.101300105,1
-0.04458075,0.587014682,0.080704731,0.0,0.456335653,1.203470766,0.003753891,-0.671739469,1.0,0.046355139,0.774681992,-0.111879618,-0.056761507,-0.848417618,1
0.016739846,-0.000843492,0.014010053,-0.004708533,0.46609162,0.220510712,-0.090605711,-0.004147991,1.0,0.56275596,1.060774165,0.76347523,0.054744556,-0.000537293,1
0.0194146,0.075861995,0.021720475,0.0,0.134737238,0.172862789,0.187625121,0.042355511,1.0,0.962302958,1.108109831,0.377443442,0.109540313,-0.035034408,1
